 0.33386E+05 0.35045E+03 0.00000E+00    16966     2137    4     1521 0.456E-01 0.20608E+00  0.33386E+05  0.21731E+02  0.21731E+02     1521
   2    0.32139E+05    0.10354E+04    0.15315E+01    0.56647E+06    0.32139E+05
   3    0.33537E+05    0.70567E+03    0.14146E+01    0.10757E+07    0.33537E+05
   4    0.33533E+05    0.43830E+03    0.12427E+01    0.64441E+06    0.33533E+05
