 0.56920E+04 0.79759E+02 0.00000E+00    13876     1226    3     1165 0.205E+00 0.39760E-01  0.56920E+04  0.48382E+01  0.48382E+01     1165
   1    0.63141E+04    0.13119E+04    0.92454E+01    0.21024E+07    0.63141E+04
   2    0.58138E+04    0.21520E+03    0.23293E+01    0.34605E+06    0.58138E+04
   3    0.56682E+04    0.86041E+02    0.13509E+01    0.76958E+05    0.56682E+04
