 0.57345E+04 0.46096E+02 0.00000E+00    29716     2699    4     2695 0.470E+00 0.20110E-01  0.57345E+04  0.21118E+01  0.21118E+01     2695
   2    0.56410E+04    0.23413E+03    0.26119E+01    0.29921E+06    0.56410E+04
   3    0.57532E+04    0.99102E+02    0.15330E+01    0.19477E+06    0.57532E+04
   4    0.57338E+04    0.53407E+02    0.11723E+01    0.88600E+05    0.57338E+04
